time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,reward
0.6600000000000003,0.0010658658201991506,0.031558322695691095,10.535708392383215,0.01707712577878784,6.274845356437243,0.0,0.010195155664319512,0.10800021304068491,1.2875220519215065,-0.0839878756754975,-0.06832274186621129,0.0,406.9632640660637,406.4089528592086,408.78406338650956,406.29823539886115,2.5137137309135285
0.7200000000000003,0.0018968166802119466,0.03843199957922266,10.619692962901725,0.012105011250204356,6.271208004350401,0.0,0.017928100944018494,0.12051657379141187,1.5116997886222079,-0.08210615323881879,-0.07706522155946526,0.0,477.1761833957206,476.50487211848747,475.75226067800173,475.8911344554703,2.43446485893366
0.7800000000000004,0.003222421691538618,0.04590542034783815,10.713133837354523,0.010679455416000572,6.269409831786284,0.0,0.026418268179106967,0.128474216761954,1.6028716669893512,-0.10383812777937118,-0.09671920113339141,0.0,436.67315706908596,435.0247903664217,437.83814659005486,436.0196525811467,2.345066942270134
0.8400000000000004,0.0051056849400554875,0.05383835720194623,10.815249699312478,0.004449185089346663,6.2761778686367915,0.0,0.03560816297414463,0.13523075213025587,1.8007158051495138,-0.10624033147225385,-0.059061218279344185,0.0,467.513439288778,470.4327186956541,469.9312562725115,469.7361177093691,2.247660489797638
0.9000000000000005,0.007427374176579396,0.06204432292985749,10.93017479629012,0.0011237244417561243,6.273116312599294,0.0,0.042138498389224316,0.13787540590420067,2.0297420431243394,-0.08827546566239691,-0.06796190137360628,0.0,479.3941315296407,478.7149141921408,478.5478059819999,479.9053450163125,2.138906749211852
0.9600000000000005,0.010146508597702742,0.0703317580164292,11.052074390439925,0.00015646227490506703,6.269622909718958,0.0,0.04881220495081577,0.13826860211844424,2.0335675137942646,-0.06665157955702507,-0.060703085620283696,0.0,409.4435285056968,410.0852065157599,408.13538890434006,410.05477412957976,2.020618008885539
1.0200000000000005,0.013334118521057776,0.07861677588022593,11.17477994249172,6.2793974766326475,6.266816751070634,0.0,0.05770313938443438,0.1375445542454094,2.056572779281187,-0.0706834644854177,-0.05181561300578216,0.0,415.30125850548495,416.0774663502308,416.33531036488324,415.9785854947485,1.9003204071932291
1.0800000000000005,0.017179708664819788,0.08680953985028853,11.30336231332897,0.0021165860527707636,6.264416610835367,0.0,0.0707364065979976,0.13625636885636247,2.2291806754296077,-0.10679660933693999,-0.062316272094149854,0.0,463.17939361339705,462.35093767719417,465.43519826880726,462.59499648202825,1.776307276812367
1.1400000000000006,0.021849796236752546,0.09501727541195633,11.441393890218283,6.282311828317457,6.260844298078213,0.0,0.0853080067264832,0.1369898403750234,2.3715803395127684,-0.0877100828545004,-0.06814704819953363,0.0,456.1075251452891,455.6387201943736,453.20341959599943,454.72637920067996,1.6434687376066803
1.2000000000000006,0.02739835204641236,0.1032022649381382,11.584794626351576,6.277453189264584,6.2578920598595165,0.0,0.0999252338536588,0.13538717552168722,2.408360106630134,-0.08184541292970991,-0.05760728956366578,0.0,422.00157689091014,422.9070464475554,421.2972647470089,421.79753427975106,1.5034837495677822
1.2600000000000007,0.03398723896998274,0.11117722526384541,11.734755312285712,6.274187324892736,6.255667216362209,0.0,0.11993240739703746,0.13006003343564626,2.5899273056696157,-0.06894538023826899,-0.07102371537605166,0.0,467.69229035591246,466.643616935665,467.4149363494997,468.41469783036746,1.3582145115480193
1.3200000000000007,0.04187160938416079,0.11875057798147999,11.896905828712681,6.271802379748902,6.251868444721758,0.0,0.14331177749536053,0.12212206530792614,2.814548446476683,-0.08469417610391586,-0.07977129712149456,0.0,481.12719885692,480.4606493957124,481.8520910636226,480.65621831267254,1.202467531215996
1.3800000000000008,0.051055575148113964,0.12585394532253658,12.066294513004793,6.267110547170905,6.2470793550584744,0.0,0.16324665101374822,0.11423102484333902,2.8316784046004906,-0.07895067675107856,-0.08202241296204393,0.0,417.58731242957253,417.3852112408239,417.8609228076335,418.3552657196762,1.0369358604509693
1.4400000000000008,0.06148830666251226,0.13240482039279855,12.236401383549222,6.262738782710482,6.2497297549975706,0.0,0.18430106373266325,0.10374095796764479,2.8385340015682963,-0.07342253951708358,-0.05305581909950276,0.0,413.1923891631699,415.7337289015838,414.2551285332665,414.7357712420488,0.8689317928228989
1.5000000000000009,0.07327737645431621,0.13815983741824223,12.411099101244275,6.258368065802831,6.251714076615157,0.0,0.2084645472000029,0.08762922672703134,2.9843499063505616,-0.07698886719427343,-0.029324938988424566,0.0,458.23572579595213,460.1171524098037,458.7951792109698,458.50776787656156,0.6980053741238339
1.560000000000001,0.08637708770581683,0.1429390173069013,12.591183825375523,6.254237493629471,6.250668007358524,0.0,0.22829289477304543,0.07130670746286583,3.018370575489161,-0.08594129173769229,-0.021194915911635553,0.0,423.1953779291634,423.89441134320106,425.6411588061414,424.8688289857177,0.521089277018654
1.620000000000001,0.10093103634967365,0.14644465946902485,12.780798297569097,6.251609353588204,6.249474203056701,0.0,0.25696077308361215,0.045211713659780314,3.301321037817064,-0.06968207117861815,-0.025679364345395705,0.0,500.0907273193969,499.7640013212142,499.1207950126098,500.30155673449997,0.33808769155892093
1.680000000000001,0.11701408095569811,0.1485319220473946,12.980838533911447,6.250558323877389,6.248175923545723,0.0,0.2792524293249732,0.024251560361159944,3.366485356701659,-0.05146523720090931,-0.03240562624748329,0.0,436.93524879116535,436.37388826964394,435.5230462784525,437.0410302275137,0.14398302680897768
1.740000000000001,0.1345913210875374,0.1492300511878475,13.188514897621102,6.252233080315783,6.246834022977737,0.0,0.3067774941078705,-0.0007938740889425859,3.5554864024802555,-0.028728868165704656,-0.04219258642540164,0.0,475.93097075754116,475.1808129526256,473.28103612272804,475.0268012835462,-0.05655125082644097
1.8000000000000012,0.15382462012605574,0.14847568746566528,13.406799600553738,6.250860982779841,6.24539408301651,0.0,0.3344583927217972,-0.024493453964048964,3.720133542912573,-0.023323195811332183,-0.05490085581589979,0.0,469.17944598594914,468.1905399555808,468.73115650211133,469.1509523431003,-0.26648633843589353
1.8600000000000012,0.17483071791302798,0.14619945788078803,13.63708610969114,6.249465724059565,6.2441590239688125,0.0,0.3658432104278598,-0.05152479977976551,3.955283141684757,-0.023131818766422535,-0.07186572106853661,0.0,490.80676547488974,489.54374435187367,490.69900796210334,490.7132219904668,-0.4866417538650407
1.9200000000000013,0.19758809106442388,0.14244325353331116,13.877028313386207,6.255160133436139,6.239857448546855,0.0,0.3931539392349169,-0.07312816814455629,4.042475168823559,0.004845516714091155,-0.07142750310672584,0.0,448.838810679485,448.8704717350155,445.9116073502256,448.19148145290904,-0.7172991227402961
1.9800000000000013,0.22198749084621316,0.13754289171415127,14.120333774354783,6.256058308243048,6.236028143130303,0.0,0.4205081244162354,-0.09012320544068671,4.067595297737623,-0.00497609011620689,-0.06513110033657346,0.0,428.2860413206829,428.8174359446949,429.5190058274288,428.68514127799773,-0.9528944521542309
2.0400000000000014,0.24829141848435302,0.13155938184391064,14.36917503079753,6.263466326328075,6.232194300683915,0.0,0.45668688396232415,-0.10845665847092345,4.226527963703151,-0.03661015167080783,-0.06311842376760642,0.0,471.6774556309596,471.83009301443076,470.86059065372285,468.4067868035548,-1.192667569152571
2.1000000000000014,0.2767028311106903,0.12465512704454114,14.625078285139242,6.262445048912756,6.233569733395775,0.0,0.49018005629382644,-0.1217672534895667,4.303294896267929,-0.04974688072773628,-0.08923763888840143,0.0,447.901231587406,445.76775239029024,447.35322905635144,446.2812735540549,-1.4401817150760676
2.1600000000000015,0.3070420040446616,0.11701596671731837,14.88400846787543,6.275927380422278,6.228291374932155,0.0,0.5216009629934523,-0.13160449076958147,4.32760563113148,-0.09541633805267737,-0.08719022516616869,0.0,430.7678881690202,430.9342117143893,432.5035909612359,428.63605678522833,-1.692587086326647
2.2200000000000015,0.33938859825309853,0.10900142636588606,15.144902885483774,6.282026616702531,6.223708513929033,0.0,0.5570259703587283,-0.1350115155263013,4.368687647074624,-0.05892936874873247,-0.09729403473347172,0.0,437.64876993794485,436.79986998728555,434.00380890591146,437.0499238860476,-1.9481033397731307
2.2800000000000016,0.37443423543562343,0.10086306600276848,15.4162302095101,6.280569534649899,6.218160373098293,0.0,0.6118271266702549,-0.13643519095303594,4.67429037364566,-0.07596901611971776,-0.09247952153528302,0.0,514.562482974242,514.8967934188718,515.2925287141999,514.084016568963,-2.2114683979711542
2.3400000000000016,0.41253297704045133,0.09261345148433238,15.70010701552227,6.278291666860497,6.213016885355435,0.0,0.6586374964262508,-0.13876805477703041,4.787743040935582,-0.09375487563380484,-0.0866036943610161,0.0,461.66445636083336,462.12137287140985,462.85462489949646,461.44740734660365,-2.489978560867643
2.4000000000000017,0.45362411890496734,0.08415734971609595,15.991854733463017,6.273234756650634,6.207859206221137,0.0,0.7115771299816949,-0.14365663000904597,4.936479525202454,-0.08660995687171605,-0.09026725153559531,0.0,473.4481503636488,473.160276187078,473.7778735364702,474.32051711286863,-2.7785706194410285
2.4600000000000017,0.4977961531247244,0.07532570586161674,16.289920597863546,6.2682806760060945,6.205377271498444,0.0,0.761016867265853,-0.15119845128103973,4.998734316707602,-0.09333711779683683,-0.11027035036166025,0.0,449.7598380150404,448.12862897277495,448.8787306214441,448.32590846274155,-3.0762997414915993
2.520000000000002,0.5447948600437328,0.06599666324124825,16.589276823457705,6.267202689122136,6.202283122665214,0.0,0.8058844044281195,-0.15984030957438358,4.979844919026615,-0.11786393747100607,-0.09087757044607961,0.0,422.484028757692,424.1430690560886,424.3855758406972,422.26519353573786,-3.378884344643567
2.580000000000002,0.5947062743556774,0.05607719368184437,16.889477816601467,6.260299559219995,6.197080753789868,0.0,0.8583002108078321,-0.17144710785435685,5.02656592785317,-0.12372160580084127,-0.08646782244639473,0.0,444.11878104680136,444.4737032171613,444.96562432888777,444.47283054664126,-3.6838271399040323
2.640000000000002,0.6481661350032446,0.04535303218106946,17.196002182174592,6.28031223394485,6.192390707792601,0.0,0.9241364047969334,-0.1838460829109674,5.190145512171664,-0.06753101585846602,-0.09549168722898439,0.0,480.76188909414674,480.0715542645207,478.62313738698265,482.87233646051357,-3.9949232131268424
2.700000000000002,0.7057079104566124,0.034239445338406685,17.512601715166564,6.276590658276264,6.187423943840091,0.0,0.9944094094208777,-0.18702725699507813,5.3622800247104125,-0.06232241432528795,-0.08705018127858356,0.0,484.4470207372182,485.07496268330124,484.32847198003225,484.7172952620268,-4.317428935456306
2.760000000000002,0.7670285958142772,0.022893679224413082,17.833845858523674,6.2732982368652905,6.182189147469156,0.0,1.0500542364013756,-0.1914358934492009,5.3458508469930335,-0.0709438396004729,-0.08841523826174888,0.0,428.33315092296294,428.21036248658936,428.76668591918764,428.0301582796585,-4.649886361903035
2.820000000000002,0.8317378286385119,0.011233462535048087,18.15377977505816,6.271371050607318,6.178766954679819,0.0,1.10719182662081,-0.19741155026927726,5.318675034579922,-0.055381950293211524,-0.10469455859316887,0.0,425.2967817936537,423.8919596691305,424.3225216343273,425.6531779037987,-4.985085171144803
2.880000000000002,0.9002073712666581,-0.0008430133198105055,18.47469552900388,6.27072801498942,6.175839575440246,0.0,1.1753812115136386,-0.20517686107478048,5.378163083434521,-0.0745552553064578,-0.08579651078405286,0.0,452.68667275033994,454.19694547077273,452.3450739955406,450.79547140138806,-5.323487360095584
2.940000000000002,0.9726287380552193,-0.013387669695767438,18.797324070579794,6.266333473589995,6.170716639942455,0.0,1.2390936981955085,-0.21335418994227168,5.376028367820779,-0.07905632809638365,-0.08910036953384518,0.0,433.2593751452097,432.97499761969425,434.41704509138907,434.034675722922,-5.682449048361709
3.000000000000002,1.049227151594975,-0.026545560522552848,19.122309034087948,6.2615801952241394,6.170036477300098,0.0,1.3141643277736001,-0.22570385828215522,5.456363532134416,-0.07975349739307008,-0.11399369450951469,0.0,460.82328412597434,458.8431618911959,459.9444879738216,459.88445757443105,-6.0531802028102994
3.0600000000000023,1.1301256032941707,-0.04050012009337009,19.450431677152917,6.257513785769417,6.177087926272421,0.0,1.3818004917137556,-0.23982303679534672,5.48098376576041,-0.07158929475708145,-0.07434866092560974,0.0,441.40651419437023,444.65783716861154,443.28503153482166,443.95081975311336,-6.431633406563707
3.1200000000000023,1.2153399243392566,-0.05546109992289342,19.78336518395845,6.25440777463859,6.172952575740947,0.0,1.4590357600972452,-0.259200158501643,5.6160221262276355,-0.06078292965963228,-0.06918440480842636,0.0,476.3679020301459,476.7590072165835,477.8219691675776,478.6420893166909,-6.817890315470834
3.1800000000000024,1.3046485449159935,-0.07148662751968857,20.118787983480477,6.251485991655567,6.169673052612097,0.0,1.518194304877283,-0.27522848379083176,5.564905398008719,-0.05257774345121983,-0.06008791678263807,0.0,420.1830196074686,420.96752078298977,420.06912250648287,420.77764331664326,-7.213107453730376
3.2400000000000024,1.3974985263931432,-0.08850679574478272,20.45072660198099,6.248582889178023,6.170142601362727,0.0,1.5767930698720298,-0.29233992210191917,5.49999615388337,-0.059401959460317295,-0.03914280508916716,0.0,415.02757760011264,416.86015947838024,415.21598805166684,414.61448867859804,-7.61047288088397
3.3000000000000025,1.4943271862727259,-0.10674323163779864,20.782877101395066,6.245714619168069,6.167884457263362,0.0,1.6509784658941853,-0.31579641236606226,5.571248527834587,-0.0698187607149795,-0.043848929743928546,0.0,458.73449811212953,458.3597717814209,459.53251298723865,458.70316187476527,-8.01071253246607
3.3600000000000025,1.5954473593235068,-0.1263839807598808,21.117843767433907,6.244067250063761,6.175077312586824,0.0,1.7190146274094067,-0.33902617893185577,5.5942538001035915,-0.08852499307609343,-0.010693662029936076,0.0,443.41356594007885,446.1289947605877,445.1206236504229,443.58225645825405,-8.418532223175136
3.4200000000000026,1.7003423157382669,-0.14737663417122304,21.4524493655521,6.244314596146076,6.174883456113186,0.0,1.7774927163188503,-0.36073514509843635,5.559402727565099,-0.06387007678530682,-0.004465893819126201,0.0,425.822357197448,426.3549986919249,424.8119678583652,426.91574048482056,-8.831822140945519
3.4800000000000026,1.8089629801151956,-0.16972125755352713,21.787021792032423,6.251343865899214,6.175634509617581,0.0,1.84306284294511,-0.383400367708349,5.5928538957826355,-0.10119280612225831,-0.01678886487187632,0.0,448.85779483501125,447.85653837993993,448.58984514885077,445.54356846679457,-9.24898743254594
3.5400000000000027,1.9215761533260474,-0.19336150557104909,22.124276979294187,6.246351717597204,6.174768398403771,0.0,1.9107233244344317,-0.4050821851598889,5.648634249415202,-0.09094913320086423,-0.022276882580691226,0.0,454.69295425768496,454.2530619077362,455.2925966415184,456.1036461121168,-9.67266009410899
3.6000000000000028,2.0386063451805927,-0.21845924992981286,22.46810232906312,6.256727000068295,6.175003724113434,0.0,1.9901129272750524,-0.43037892755538926,5.811392066874007,-0.04854560540390788,-0.03726368943622102,0.0,488.06264843075627,486.94251124946675,486.45115832822256,489.61245873942084,-10.105795329351242
3.660000000000003,2.159616482469525,-0.24469437799647561,22.814519297947996,6.255788230259778,6.172759831748163,0.0,2.043739805793476,-0.4441939611178338,5.736163559668495,-0.06518342854442498,-0.03777689975489914,0.0,415.05098680983644,415.00516426981153,415.9754489574495,414.51338944506705,-10.54887963232969
3.720000000000003,2.2841102656482755,-0.27181789577216015,23.15858390347904,6.259174902006162,6.171914128421294,0.0,2.1061023259908978,-0.45960637732592513,5.73263864103929,-0.09600081600728486,-0.025864107559224594,0.0,437.8940746285679,438.8836518851268,439.1689530402983,436.6001358268211,-10.994059311799315
3.780000000000003,2.4123877464236076,-0.29985130978451174,23.502942071673946,6.253425716920159,6.176896128334329,0.0,2.1692797886613,-0.47535100021629734,5.745934033738037,-0.09554458235413403,-0.055091093704287095,0.0,444.62759588374365,442.22553078942894,443.5743731448754,443.60400016436165,-11.443093458571315
3.840000000000003,2.544476535759018,-0.32896587871460964,23.849177048993585,6.247776073331842,6.180526511676645,0.0,2.233284567356563,-0.49566115885501555,5.794978621927992,-0.09336802336779805,-0.027416745467610408,0.0,454.00736529276514,456.22157705439025,454.49508961298517,454.6621221301584,-11.897592544130168
3.900000000000003,2.6801473817357198,-0.35932690815888146,24.196461246409484,6.245878707924,6.1789830272955015,0.0,2.2891818379135915,-0.5165529684290716,5.781166119964685,-0.07344968725279356,-0.024925963718834997,0.0,436.11621236296304,436.32408364032216,433.93377875477677,435.59656342608054,-12.358095227413646
3.960000000000003,2.818899289046531,-0.39087703942012775,24.540207739926014,6.241985200199302,6.1802386217540075,0.0,2.3357865319995437,-0.5354230117995693,5.6775668735429905,-0.06670922587522976,-0.044335416845379116,0.0,406.5262252146529,404.78240154923276,404.64406369517263,405.24611192590004,-12.820923602983104
4.020000000000002,2.9610071694440494,-0.4238455076139598,24.88327188678807,6.238572924908889,6.177587915271033,0.0,2.40132417442068,-0.5638335872795217,5.757388011061646,-0.07641108124259174,-0.047139036404423636,0.0,464.3486931183255,464.1275734171002,463.80364533021753,463.03738530479933,-13.285174898432182
4.080000000000001,3.107085970128225,-0.4585871837968599,25.231039493398633,6.234403655059484,6.174983152822101,0.0,2.4681386021267753,-0.5946165643708209,5.834347916992465,-0.07044993650069209,-0.05365628490374131,0.0,464.7048810274577,464.192235794674,463.35635670797444,463.82076625519636,-13.75776672793577
4.14,3.2568362553310886,-0.49507848037590085,25.579907878376588,6.232531021202902,6.172349967413389,0.0,2.523727596006959,-0.6219332268006873,5.794713620600904,-0.0547990851367647,-0.06332914827684206,0.0,427.93538063564813,427.1086605088071,428.15226251753114,429.47873466994866,-14.237934266885873
4.199999999999998,3.410509977000561,-0.5334940386554644,25.931296527938425,6.22957002090234,6.1691249539517266,0.0,2.5989460238858113,-0.6588647306274122,5.917454956265076,-0.049621759708131506,-0.07292056118007814,0.0,478.9423730711124,478.2092341563612,478.40536017581906,478.79785697778084,-14.723787549468305
4.259999999999997,3.5684064984582275,-0.5740145361770407,26.28699154985512,6.228889106588177,6.1662378361905965,0.0,2.664462393702783,-0.6918561941393212,5.938826532709819,-0.06746562763236838,-0.08753800687243116,0.0,450.0456953367858,448.8559807589901,449.804535649573,448.3547572534108,-15.219758234826822
4.319999999999996,3.7305311207509524,-0.6166324525018079,26.646017709054163,6.229916889832836,6.1615878743768455,0.0,2.740069703140145,-0.7285830294113694,6.028079285726886,-0.09337494585638884,-0.08015252983205796,0.0,470.72193885500235,471.2877360270717,471.28180234128615,469.27023814812947,-15.723926225314244
4.379999999999995,3.8969958351200966,-0.6613344041253805,27.008078947969352,6.224304430943532,6.157122529066388,0.0,2.809104235286414,-0.761967211399537,6.040372137416576,-0.09507149167750699,-0.07481864738618761,0.0,448.2981339835115,448.72659405137176,448.06014374869943,447.91476565111014,-16.237341045380994
4.439999999999993,4.0671126006768565,-0.7078778689296533,27.366486590671688,6.218599558405447,6.154147422339037,0.0,2.8616861281706134,-0.7899042883702074,5.907144311135798,-0.09510099093235178,-0.0895514249489151,0.0,401.14661163403855,399.8002767853705,399.83976778984726,399.8282909929576,-16.755019828968813
4.499999999999992,4.241271898950667,-0.7566026856532927,27.723515994464975,6.214754631053776,6.153365593301622,0.0,2.943549877626283,-0.834590524211131,5.993258591352273,-0.11129420313305266,-0.11425506499814009,0.0,472.1534477549021,470.23564655319797,470.1184060520176,468.8535933978589,-17.274426861290664
4.559999999999991,4.41954962169089,-0.807657270908637,28.07946949173913,6.210744109280359,6.146512817967265,0.0,2.9995603549146534,-0.867553185901598,5.872297414513116,-0.09456454462188708,-0.11677688465988618,0.0,405.3023017771049,405.06229026813224,403.1037786123347,404.6021377762212,-17.800550934185665
4.6199999999999894,4.6019337946783585,-0.8610954453174373,28.432883073444714,6.2055627301043295,6.14062091993385,0.0,3.080364821274941,-0.9141614466152158,5.90770508571677,-0.10354595260514281,-0.12960555122046938,0.0,456.21449090625583,455.17594320803033,455.1886715788784,454.4612816672469,-18.32889904398568
4.679999999999988,4.788922410695029,-0.9172315820250794,28.785956867879307,6.201677256765866,6.132878078596235,0.0,3.1531955994205583,-0.9573710591324689,5.861386594088244,-0.08799201487619054,-0.13314330204447108,0.0,430.07517992899557,429.7590320812799,429.4192257033494,430.72826906280534,-18.863761304807834
4.739999999999987,4.981020247034069,-0.976359578222434,29.140265615501942,6.196594759944318,6.1255053722965584,0.0,3.2506778562907948,-1.014012511726545,5.948077477531014,-0.08418414380962883,-0.12566377394359785,0.0,471.4612315266556,472.02432660747706,472.3561095263979,472.6440076799198,-19.40525724587152
4.799999999999986,5.1791076334445885,-1.0389851190257637,29.499742287656396,6.192011587204334,6.118716883538411,0.0,3.352775454554508,-1.0738896948535372,6.033649181561711,-0.09297325531597428,-0.11729365804610872,0.0,472.1313310253233,472.764125592644,474.7875641023796,474.10685898268304,-19.959004468730136
4.859999999999984,5.3831759396970265,-1.1051502828048252,29.862764114884097,6.187649619588681,6.1148623222840115,0.0,3.4497175688783455,-1.1319732018922843,6.0666337876976675,-0.10631523747434303,-0.1380752900106678,0.0,459.8296529333227,458.16650558350335,459.444105532088,458.377010839996,-20.52525270937973
4.919999999999983,5.593066170195326,-1.1748466374016349,30.227374669195235,6.183598073823948,6.108625904372074,0.0,3.5470675230751443,-1.1915844122074268,6.086599319760593,-0.09076101200766687,-0.15499927734993776,0.0,455.9095928500377,454.5362542557253,455.9210607791611,457.1538506062817,-21.101791876593033
4.979999999999982,5.8097464093281594,-1.2486705093699517,30.597863451431422,6.178426412862446,6.101851820951355,0.0,3.67611912798232,-1.269651159686631,6.26155405861912,-0.09782003592593885,-0.1387489904180542,0.0,502.2772983747164,503.43651008011096,503.79960713485974,503.2826326783387,-21.690826154331333
5.0399999999999805,6.032673100474113,-1.3263557162159116,30.969948566669885,6.173133065257536,6.093766049761431,0.0,3.755371462149402,-1.3202616611309936,6.141597010633151,-0.1074197354796689,-0.14544013274926143,0.0,413.53055351103035,412.9204015660189,414.8958833740866,414.04229886020676,-22.294230919555268
