time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,reward
0.06,0.004405404147106957,-0.006947873257682568,10.001140260566688,1.2958124379958065,0.9852323258808511,0.0,0.07144412789525696,-0.21316862056608812,0.02253489537795743,2.48618403414785,-9.827916931646467,0.0,-856.8638433971473,-13.51018760244699,-219.29674528449317,479.9061441875421,2.9941889849989822
0.12000000000000001,-0.016943089506931415,-0.020208758210649488,9.997164358536553,6.137107711488063,4.229920889660029,0.0,-0.75865595577737,-0.3829257550010446,0.015606730715116923,8.024763788856145,-23.266285048395275,0.0,-1115.3736500671944,-196.4207992456372,-129.95254907405018,664.323626970133,2.9790267998943047
0.18,-0.04336253337706851,-0.03404694698856263,9.981804186992935,3.4840800664219813,2.1140701900610708,0.0,-0.7250494822358546,-0.11010888085340605,-0.3502351088917919,12.727063012843988,-29.330252063291233,0.0,-1051.73949542257,-142.7331296226935,-139.75161419419462,674.6787498127077,2.9291870977435135
0.23999999999999996,-0.12207317509805532,-0.03411412262972387,9.950596012543652,1.7562979499112643,1.6446388652836337,0.0,-1.9377297672887541,0.045709507859998236,-0.8543003985489233,14.945008149190327,-31.59127630082198,0.0,-1031.1427234190091,-81.47004046337376,-131.15844749457784,597.8933394941482,2.8544503085000557
0.3,-0.2709585292451132,-0.030051503041573113,9.881614669979816,4.647936089687381,6.08600821020705,0.0,-2.8685785448024377,-0.0963259674150807,-1.5862607621210263,16.734717640380445,-31.6701490143085,0.0,-990.3097232423308,12.76750581340216,-98.92972091220817,614.4213556067215,2.6929886180329063
0.36000000000000004,-0.43220850434590746,-0.056524126069869784,9.764705232425527,3.1511471507836752,0.01656607290806633,0.0,-2.779713834340941,-0.6359198115911178,-2.2456060053709717,19.66227085860394,-28.717458276284667,0.0,-841.5141767669738,129.64984942918906,-95.16018646008617,729.697935684963,2.443024323289645
0.4200000000000001,-0.601097203985386,-0.10350782526486381,9.58947574421781,0.4797192755997308,4.389986996384774,0.0,-2.63699080708634,-0.7512770764124264,-3.282695945799786,20.670782641306992,-29.549681320417143,0.0,-947.942344424756,-123.25952156836642,-106.38920702051153,690.0562880091367,2.119186321639989
0.48000000000000015,-0.7304845434029595,-0.14661045562745403,9.365692852022326,5.26441924364633,2.688703431552078,0.0,-1.9090680923246017,-0.7351100487167641,-3.846415860486502,21.740248925011816,-29.46075909259794,0.0,-926.9638464233344,128.44588680580077,-105.11822760832868,722.3453623221834,1.7579568961711076
0.5400000000000001,-0.8419704840565878,-0.18112528187002705,9.097615402592316,5.909555016888959,0.6900740111380017,0.0,-1.5008470965409417,-0.6520591858195492,-5.185245180307468,19.184425000911006,-33.57473651174302,0.0,-1118.5988768346065,-74.9356264136956,-102.17755101131984,495.17334249510674,1.394647649485015
0.6000000000000002,-0.9471095786993508,-0.22057430439355993,8.774432098865075,4.553170653791625,5.228764570883218,0.0,-1.7302257697805437,-0.5783818941377941,-5.855685882729065,15.280242089914386,-31.059811666413072,0.0,-922.4902515042193,-30.32591593758745,-251.3061897595136,294.00880745521835,0.9901631190261713
0.6600000000000003,-1.0252306681317138,-0.25723137742251545,8.405698320461173,1.7430083191757682,1.60734310874187,0.0,-1.2366095284400147,-0.31869283374754587,-6.303746361949519,17.087750819628926,-29.958082660662512,0.0,-939.6686180066159,222.18895522263617,-10.171970493055055,616.1803111911869,0.5540056600395863
0.7200000000000003,-1.1342029807639733,-0.2752925683418374,8.009357144963555,3.0554142120832353,0.6798043299680998,0.0,-2.3652068892787703,-0.22591494747860713,-7.006287832344297,16.902455711707535,-30.27301090321666,0.0,-978.8543471923282,-230.18859491947202,-126.15906895135365,533.4704791778374,0.10378951433535699
0.7800000000000004,-1.289387197964457,-0.2932065640083033,7.565302799107429,3.762048470591358,3.2771715887466684,0.0,-2.686843719410961,-0.47951305878007794,-7.811746517496959,15.698288198372161,-29.568499815457827,0.0,-909.9310578024747,-51.17390437350343,-77.17920320134182,426.91643827580606,-0.4254098441298979
0.8400000000000004,-1.4581551721125408,-0.3178525452446067,7.089947921906899,4.510109102339836,4.681091057943096,0.0,-3.122462022062985,-0.4032357571190735,-8.152434740586704,13.978901605623168,-27.990137755870578,0.0,-838.323900055336,33.44568891316387,-152.10009912112702,345.51198506675166,-1.0135344754095417
0.9000000000000005,-1.6369693029549435,-0.3442828152655985,6.57724466519917,0.04744443279450827,1.881100433422354,0.0,-2.9296274599990753,-0.4173583151532557,-9.054057610002737,15.244720828056426,-26.569648291501707,0.0,-795.8254723606227,57.9814199369803,-12.349841142397265,543.6877757377177,-1.644189123763886
0.9600000000000005,-1.8260601961180336,-0.36737970917120105,6.006737393476177,2.5406540393885955,2.8540934649969927,0.0,-3.095211795861064,-0.31015107490808985,-9.799747483649554,13.687880664120296,-28.53958145177548,0.0,-941.0674307458954,112.85605955799008,-27.130374891369474,312.1118965003523,-2.329566354795566
1.0200000000000005,-2.022291215843212,-0.38997174311940397,5.407732733684769,4.021843799994276,4.889556850538565,0.0,-3.5680073626806603,-0.38177260570413957,-10.246643755990704,12.778651912064172,-26.937448511089322,0.0,-812.8640916532693,135.18291882952153,3.3808316596636057,328.1856617855042,-3.0544291405258797
1.0800000000000005,-2.2290979716557655,-0.4224275777587909,4.771932242165525,6.0446478940354424,1.127848548425125,0.0,-3.604903912717684,-0.7491999660926638,-10.867320498629834,12.390958146187074,-26.250646131061234,0.0,-802.6461586708647,-29.88100278730289,10.196241687550607,357.062306968422,-3.8245096146736923
1.1400000000000006,-2.4666211599321626,-0.467783507852006,4.104105528857639,4.637876461017729,1.243706896403313,0.0,-4.302132662539391,-0.7317589711957867,-11.392559033880701,11.276420820640118,-26.69250254507165,0.0,-845.3749562318994,-43.493950363154006,140.68916723190208,280.5871043199454,-4.657061466894001
1.2000000000000006,-2.7362958641736967,-0.5115639494393627,3.4014506680741627,0.05050726537502648,1.2214344848524696,0.0,-4.583956652223461,-0.7225502098155947,-11.927837592197127,10.002677933326712,-24.942335460025298,0.0,-735.8093537948897,-95.74669802564478,20.09797720358838,147.855747819132,-5.5538156054269665
1.2600000000000007,-3.023232547724732,-0.551038997437388,2.6697248361894603,3.955027278271583,5.710155370757295,0.0,-4.843088381585059,-0.5912952231633237,-12.442940132910037,9.373442270192571,-23.753254613271597,0.0,-708.2929507825166,-61.07510690437091,52.196639223770674,223.81303078988194,-6.494423538409381
