time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,action,reward,done
0.06,-1.1541748864855253e-12,-0.00576872949273293,99.9877258442943,1.5431077336083163,1.4225065569917206e-09,0.0,-1.1541056915727664e-10,-0.18608801641649964,-0.7335780562784529,-10.815956047553149,4.741593790426185e-08,0.0,"[0.13430749324798813, 0.15237833228101474, 899.9101888939103, -0.18330465122869244]",-2702.578396290661,False
0.12000000000000001,-4.422027733899956e-11,-0.00676368145878551,99.91747109505408,0.8364327040535855,6.283185306093442,0.0,-1.192936265386731e-09,0.050625991540398346,-1.762681956029688,-19.2759627859841,-8.643543406302251e-08,0.0,"[0.17105032577989526, 0.0030132571828345167, 899.928602424471, -0.043318486091765224]",-2703.7974255934373,False
0.18,-6.660642336394227e-11,-0.0022466594652061638,99.80692356519157,0.7025857929974606,6.283185295144836,0.0,1.3063632942353306e-09,-0.05984547797938211,-1.8758885116815303,-24.353723481757147,-3.7459396904687636e-07,0.0,"[0.1448772557296429, -0.09927846505527461, 900.0416879486141, -0.060329644705366156]",-2723.5174117019806,False
0.23999999999999996,3.6549253608465244e-10,0.0024649960827800056,99.67994045844205,4.4934465180486605,6.283185273697779,0.0,1.566666525834573e-08,0.26051343324521414,-2.4129649936068143,-26.882567602488844,-3.2319173752522313e-07,0.0,"[0.09514817449367041, -0.17128554963706158, 900.1395824275606, 0.06804634987718382]",-2709.9664262937144,False
0.3,2.1002524836244353e-09,0.0036160393349079795,99.51054278896406,1.489643206584061,6.283185262653561,0.0,4.354013155949695e-08,-0.04575803657676915,-3.0415188160797526,-28.013560812211907,-7.497821290731276e-08,0.0,"[0.08096169932585728, -0.1743477712687771, 900.0350558910179, 0.022412669168897108]",-2694.0317360813933,False
0.36000000000000004,5.701399631688202e-09,0.02169402003355217,99.3074787014747,1.833858605608464,6.283185261359868,0.0,7.686120895989104e-08,0.6289315365450835,-3.816074607479706,-28.494908388669348,2.453936210020145e-07,0.0,"[-0.014132597193586227, -0.187625893718109, 900.0118227969552, 0.13050283181618902]",-2683.1850335394192,False
0.4200000000000001,1.125107644529799e-08,0.08034959659475742,99.0604402846545,0.478537153506422,6.283185276083483,0.0,1.0656533648198618e-07,1.3021673257433304,-4.287905487062652,-28.69690220049943,2.416213983793138e-07,0.0,"[0.06527408727723034, 0.058620836423706496, 900.0883814647825, 0.2094788916476791]",-2664.676932932335,False
0.48000000000000015,1.8238490303630532e-08,0.16190545172899895,98.80454444467696,5.0992624644265,6.283185284267553,0.0,1.2505006717148227e-07,1.2595478833180018,-4.259200760980486,-28.78035237301832,-7.408095538697212e-08,0.0,"[0.1652628813542874, 0.06569713589800863, 900.0928074364328, 0.2372195627842369]",-2676.529118455343,False
0.5400000000000001,2.6250852033755398e-08,0.2176308792215614,98.5322662605974,3.3827278638262044,6.2831852806553705,0.0,1.4246822156514187e-07,0.6331723961016915,-4.984463957811535,-28.81590197236309,-4.632544075258106e-08,0.0,"[0.08086773406936057, 0.09783736980233858, 900.1585563653407, 0.23539814497940037]",-2649.551488151071,False
0.6000000000000002,3.533613801893916e-08,0.2570303842592588,98.19728240401523,1.6553942805441242,6.283185277875845,0.0,1.6074875144330944e-07,0.8374478231812106,-6.126546192870943,-28.83088611306469,-4.632544072387996e-08,0.0,"[0.06555858226636774, 0.11832956704363243, 900.1793919050059, 0.21110075488911212]",-2621.3660523639364,False
0.6600000000000003,4.562083644394274e-08,0.3264748932038087,97.81762200570012,6.208811485762026,6.283185277531469,0.0,1.8190522704990005e-07,1.3815560106255618,-6.395406391032066,-28.835632151779578,1.9711564740726159e-07,0.0,"[0.10203069463979925, 0.19237612762386477, 900.1053733842333, -0.003756070724104027]",-2603.466025348786,False
0.7200000000000003,5.704660710723574e-08,0.40246537654892095,97.4319223933426,4.478703941023554,6.2831852906886105,0.0,1.9825902656243082e-07,1.0123722213065958,-6.5526587423815394,-28.839287644377283,2.6362383759877714e-07,0.0,"[-0.018237025796671413, 0.06960205045085345, 900.1957952554574, 0.04405339765547742]",-2593.9375697315845,False
0.7800000000000004,6.922999363066526e-08,0.44689147222607234,97.01025958494358,2.7484081326771026,6.283185306449102,0.0,2.0595999549044053e-07,0.600443221433106,-7.581294457167642,-28.837675416493774,2.607769945527057e-07,0.0,"[-0.014400121566107097, 0.056448572444583914, 900.0312394123055, 0.04492874285451162]",-2559.332114914384,False
0.8400000000000004,8.154170635178657e-08,0.4948468191987046,96.52585404194328,1.0182331840412964,1.49161358820038e-08,0.0,2.0276930178530467e-07,1.1094338180957697,-8.431282147406531,-28.835633226957793,2.6077699364321547e-07,0.0,"[0.02434223140883633, 0.10003489292974625, 899.9581692163773, 0.09813984934284065]",-2505.376946342951,False
0.9000000000000005,9.33745622604109e-08,0.572535710769461,96.01664218159553,5.571290067895912,3.056275588164681e-08,0.0,1.9107134353561123e-07,1.3428418443469932,-8.525858576641253,-28.835279115369918,2.607769927337252e-07,0.0,"[-0.028297243354491217, -0.10452687379286031, 899.9837319347638, -0.006806509253993301]",-2482.2700946192986,False
0.9600000000000005,1.0420505220769678e-07,0.6374107654775716,95.49445459014635,3.841166907390022,4.0041719273631315e-08,0.0,1.6757944777708727e-07,0.760304015238473,-9.040858570650078,-28.835581008251108,5.5170841835550605e-08,0.0,"[0.1512756489311034, 0.020490140711512464, 900.0073835652788, 0.031352915384960406]",-2451.573799686872,False
1.0200000000000005,1.135864753505986e-07,0.6774252643395853,94.91977688005515,2.111071623706289,4.419007204603531e-08,0.0,1.459205557060482e-07,0.7027871510202154,-10.099694382388384,-28.834421290798236,9.707520917717011e-08,0.0,"[0.21284541861342438, -0.05524768836048048, 899.9394823298812, -0.00295648104577826]",-2416.100501130929,False
1.0800000000000005,1.2143428017177128e-07,0.7382326191885088,94.29534303609614,0.3811070463412598,5.014142967496582e-08,0.0,1.14888353099464e-07,1.2970744521859914,-10.555549582673212,-28.839419602734186,7.042224293926083e-08,0.0,"[0.08214593942912402, -0.02149142467049539, 900.2290319671804, 0.06784310805323818]",-2379.469899155101,False
1.1400000000000006,1.2762541076844919e-07,0.8163429692340797,93.65694163180869,4.933912015297922,6.82048790778822e-08,0.0,9.018893158196594e-08,1.1854494119899799,-10.752429426558997,-28.84112074158628,7.621286689739686e-07,0.0,"[0.04628299198570101, 0.22918528557420112, 900.2106243248885, 0.2606041584656811]",-2352.431073293221,False
1.2000000000000006,1.3147898425019477e-07,0.8687470104977104,92.98898784231775,3.20353205416529,1.2627292012012958e-07,0.0,3.681295162221261e-08,0.6636379139727414,-11.617170630286164,-28.839050201570856,1.0637387163401817e-06,0.0,"[-0.03156100390528963, 0.2605760387981033, 900.0642124387422, 0.2426169867953243]",-2310.815884776938,False
1.2600000000000007,1.3204646952565896e-07,0.9125797848511642,92.26490392509083,1.4732222524696041,1.8900924647624606e-07,0.0,-3.1390008105692197e-08,0.938060684035112,-12.477220198314493,-28.838434450516388,1.0093376482183678e-06,0.0,"[-0.06294889658048608, 0.3095419013205212, 900.0893076154123, 0.1421071149753383]",-2268.4584795044666,False
1.3200000000000007,1.2636295591746125e-07,0.9845382372629925,91.50927143492336,6.026119627480143,2.694761773724963e-07,0.0,-1.4512424328278158e-07,1.3195298002921148,-12.69919585490533,-28.83781641129476,2.004258802314473e-06,0.0,"[0.02900568491568002, 0.2707604494630627, 900.0572140957099, 0.22442715202194854]",-2229.5008738596043,False
1.3800000000000008,1.1418290177900094e-07,1.0559925258003566,90.73592728578735,4.295834699310086,4.4060012704960627e-07,0.0,-3.021502504432547e-07,0.9170284442393042,-13.157429117361099,-28.838999421028298,4.544990098350423e-06,0.0,"[-0.03932142475757694, 0.4301935010747995, 900.1331886268521, 0.194302204326325]",-2190.940742256771,False
1.4400000000000008,8.876138054210901e-08,1.1008172840341863,89.91692507109165,2.6453868161535308,7.132995269998332e-07,0.0,-5.014598050834597e-07,0.6951050546966172,-14.075356183023533,-28.78397528584824,4.5449898220857556e-06,0.0,"[0.034540735739289494, 0.6371741299543839, 900.212880708574, 0.32327002008511013]",-2143.218105551232,False
1.5000000000000009,4.898025229904196e-08,1.1535197951464715,89.05161025403726,0.9371602350436907,9.860002103678767e-07,0.0,-9.30088030984118e-07,1.1833321503939065,-14.650603992269101,-28.802324453342866,4.773066573203849e-06,0.0,"[0.0582223315683913, 0.4705132425989652, 900.2169099830508, 0.2416004088122977]",-2095.031269120729,False
1.560000000000001,-1.8670243973573938e-08,1.2300728622534076,88.1657622315993,5.4977406732591625,1.2957500468147032e-06,0.0,-1.2276014419075877e-06,1.29132621938321,-14.968634832834562,-28.828777910595797,5.940790463776369e-06,0.0,"[0.13629933353518764, 0.32192288833694943, 900.3624917399039, 0.15625796383619756]",-2054.064366227415,False
1.620000000000001,-1.1274472883468056e-07,1.2930706786492072,87.249451475594,3.768579872941972,1.668904607399213e-06,0.0,-2.0377755004651776e-06,0.7670787420703187,-15.722754074855425,-28.838260980283913,6.497565524403412e-06,0.0,"[0.10595895815691375, 0.2684407941576897, 900.290133549721, 0.28752614773401797]",-2005.2971798347376,False
1.680000000000001,-2.4201460549686726e-07,1.3381435422862769,86.28380800062118,2.506628617744447,2.0587585272124898e-06,0.0,-2.149069938027001e-06,0.7495189862033409,-16.38810871603037,-28.631834054187124,6.497564959777521e-06,0.0,"[0.22927458270491638, 0.23718360347433917, 900.2580208520244, 0.2914442280555932]",-1952.4213807283877,False
1.740000000000001,-3.957333990245075e-07,1.3953152677553051,85.28400108963295,0.9049508135875373,2.4486125234091105e-06,0.0,-3.269332151603262e-06,1.2618424036985785,-16.8170643033789,-28.72850426768115,6.43132710484896e-06,0.0,"[0.20335947295939555, 0.16395406676818747, 900.3604028784748, 0.309072023940953]",-1899.4681333238975,False
1.8000000000000012,-6.11235791363606e-07,1.4740454310870261,84.26591073813623,5.505659585274728,2.8061444510285583e-06,0.0,-3.5919186336025953e-06,1.3198841850151788,-17.254382404277735,-28.798285271572187,5.013104164816069e-06,0.0,"[0.36531196969828184, 0.17363683273151337, 900.3535060611323, 0.10144650037531205]",-1853.867337123039,False
1.8600000000000012,-8.625655609768276e-07,1.5398623694055655,83.20938058781813,3.782380540841759,3.0950877096813656e-06,0.0,-5.083984528766716e-06,0.8290072897845722,-18.10268863368675,-28.822573581871534,4.618272743949106e-06,0.0,"[0.4258429776364016, 0.37175676747367614, 900.1220591536871, -0.0022781409495516297]",-1800.3025062955514,False
1.9200000000000013,-1.1638251753157175e-06,1.591321263233872,82.10527202240529,3.0806904103824184,3.372184068872741e-06,0.0,-4.667970633852487e-06,0.8876133623047281,-18.59486769351508,-28.493407554864167,4.618272458703728e-06,0.0,"[0.28774737010681795, 0.296903946365378, 900.1682625947212, -0.07879300554107695]",-1743.3507740272003,False
1.9800000000000013,-1.4200419366744513e-06,1.6449008496405242,80.97980053842798,1.9068526131906829,3.6492804103005483e-06,0.0,-4.281280941678762e-06,0.9736020944844159,-18.98362238499687,-28.413702460154816,4.6182721734583855e-06,0.0,"[0.3191931871081527, 0.19212996945748173, 900.0537655518834, 0.006642046488416542]",-1686.9125404449962,False
2.0400000000000014,-1.7472385859089492e-06,1.7236864635693012,79.83315199912556,0.7431889093394108,3.926385669927868e-06,0.0,-6.711861374973335e-06,1.6019514260345065,-19.13725659250497,-28.66302866598425,4.020447493899203e-06,0.0,"[0.3968252444504174, 0.16381083554072362, 900.0763864583671, -0.13424230656886027]",-1630.4393634410205,False
2.1000000000000014,-2.1503787519287973e-06,1.8183791542823937,78.66965700193305,5.397281659950252,4.1225762119623255e-06,0.0,-6.228520851728695e-06,1.5799149267009853,-19.79518630010595,-28.76586187174733,1.7665153791087977e-06,0.0,"[0.4575088563987063, 0.21245782774610295, 900.0641316469485, -0.007564446237345701]",-1581.2286542528134,False
2.1600000000000015,-2.5724919180876527e-06,1.89957563179583,77.45591344799335,3.684858890635198,4.194626801456991e-06,0.0,-8.192082660773079e-06,1.1327823589539365,-20.789463139074932,-28.806425573770262,6.346371322779678e-07,0.0,"[0.3605376021604301, 0.07948983264839168, 899.9721581492284, 0.022845646077848968]",-1523.9544032358274,False
2.2200000000000015,-3.0353450478973395e-06,1.9749778000766782,76.19451670305047,3.4106348796495354,4.232705030027262e-06,0.0,-6.997711009868681e-06,1.3771827881467555,-21.18656269671845,-28.39010863899297,6.346371268914211e-07,0.0,"[0.3081758206311537, 0.08448972046699402, 899.8430702868501, 0.1162745485180268]",-1464.281975731422,False
2.2800000000000016,-3.3847897679961074e-06,2.06139757729881,74.9216340873961,2.7584787063353744,4.2707832585975325e-06,0.0,-4.501232141213764e-06,1.4477996519790441,-21.201167844940525,-28.037538865517792,6.346371215048744e-07,0.0,"[0.19097249224152868, 0.11537058857801927, 899.9033012245593, 0.18402509146247195]",-1405.4113397316842,False
2.3400000000000016,-3.6265474781773183e-06,2.15033958974253,73.64286521632769,2.142885865248397,4.308861485391446e-06,0.0,-4.31609378209299e-06,1.6490200343142227,-21.488767833353645,-28.27479374365156,6.346371161183277e-07,0.0,"[0.001066672820107889, 0.06726918524503493, 899.7562013169369, 0.29102902636834693]",-1346.9208803375882,False
2.4000000000000017,-3.937372622544695e-06,2.2655088920438824,72.345640787945,1.193730174630078,4.335937959787373e-06,0.0,-6.518597985713151e-06,2.2602641271171175,-21.659981973087564,-28.57334001276614,8.442332917650546e-08,0.0,"[-0.2001936048333882, 0.038803967878633695, 899.630350903891, 0.08700726165459077]",-1289.3453158577595,False
2.4600000000000017,-4.371213910018981e-06,2.404756103111529,71.04297469797241,5.957732594844522,4.341003358554474e-06,0.0,-6.830694525423737e-06,2.261060418354985,-22.047306003967197,-28.72359631759376,8.442332908118538e-08,0.0,"[-0.11930757927727434, -0.22111063565636555, 899.7856458430734, 0.02816213179593332]",-1235.993520299348,False
2.520000000000002,-4.743206526627904e-06,2.538900018581823,69.68746041755928,4.26432802305794,4.346068757321575e-06,0.0,-6.819939448769084e-06,2.008820641529929,-23.129842885927808,-28.78333313517291,8.442332898586531e-08,0.0,"[-0.14478225762364882, -0.3118678225097148, 899.6697312344568, 0.032601619236241844]",-1182.7316196741817,False
2.580000000000002,-5.178347479233532e-06,2.6606637227620418,68.26843121449656,3.5266050802241526,4.3825209194992e-06,0.0,-7.4288208064710784e-06,2.121469988287957,-24.126620076193444,-28.631430789649304,1.6527365853758011e-06,0.0,"[-0.273643963758892, -0.43487549146476145, 899.7370638230333, -0.025870855845365956]",-1121.6343403468277,False
2.640000000000002,-5.599799145004411e-06,2.793640883956541,66.80237261789667,3.4528917717876446,4.529517802609462e-06,0.0,-7.42508143993602e-06,2.275911407511769,-24.98460536726616,-28.52573148364958,4.04199238586763e-06,0.0,"[-0.2535713258645975, -0.4881919847119073, 899.874380614317, 0.060183891714615856]",-1062.8530815116853,False
2.700000000000002,-6.020171143318967e-06,2.9305437099699856,65.28621381011551,4.153293659873739,4.8060469577393405e-06,0.0,-8.183471526462984e-06,2.1089818905260054,-25.956920221320342,-28.5229451341735,5.7412697952294996e-06,0.0,"[-0.33311115932149904, -0.48449782854034296, 900.0007467382915, 0.10499453843199785]",-1004.0671969621618,False
2.760000000000002,-6.510805868642874e-06,3.065376259783443,63.69895282444222,4.016350371784894,5.190255509823771e-06,0.0,-8.335002768496973e-06,2.354605188410723,-26.986147744028163,-28.496473141122042,7.726246217884665e-06,0.0,"[-0.20500335839013306, -0.43198583971654647, 900.1298443255902, 0.24861359941764272]",-942.0886222631684,False
2.820000000000002,-6.940796590153518e-06,3.218655570542581,62.06263838875409,5.5342787241147455,5.683160680725052e-06,0.0,-5.630540476974595e-06,2.639961945503606,-27.577333005437293,-28.33372725851368,8.703527835441336e-06,0.0,"[-0.12993219906204959, -0.35165326389265605, 899.982226746757, 0.2023284622871753]",-882.7396138470508,False
2.880000000000002,-7.197995219560939e-06,3.377660226305768,60.36829940660633,4.5946562322476865,6.205372330647663e-06,0.0,-4.257103369856913e-06,2.4830628083593584,-28.90063777273286,-28.629060869284448,8.703526822346528e-06,0.0,"[-0.1954264929472793, -0.23528902185794268, 900.036460778869, 0.3354895914506656]",-821.2284868216444,False
2.940000000000002,-7.502187869768503e-06,3.5244827357663118,58.592544580007726,0.13767079186837883,6.757107669841389e-06,0.0,-2.9797196139612277e-06,2.733804800441745,-29.793463253609687,-28.258077144526,1.0178806384924109e-05,0.0,"[-0.15667783342214248, -0.3633278699057622, 900.0841799324631, 0.26123439657971137]",-753.5863069313359,False
3.000000000000002,-7.297411496873718e-06,3.681897709730423,56.73220690518366,5.726537948414094,7.3678360248408126e-06,0.0,1.0609348401934852e-05,2.653033222580269,-32.30790786923593,-28.59679749563402,1.0178804999275384e-05,0.0,"[-0.2380251355685972, -0.4503881179534839, 899.9952043464891, 0.21752002500706383]",-693.8172174406631,False
3.0600000000000023,-6.442524249080314e-06,3.847585702503121,54.73395794385914,4.17500894128481,7.978564297239643e-06,0.0,1.3878751342218906e-05,2.5663877899757765,-34.28004469401688,-28.73474166118604,1.0178803613627037e-05,0.0,"[-0.11070496919027684, -0.3778978773780536, 899.8628057296761, -0.0014412766994414405]",-627.3459705449657,False
3.1200000000000023,-5.50387764434607e-06,4.02860183611499,52.65572203111358,1.628575674483125,8.618410341831861e-06,0.0,1.6183011876716394e-05,3.486953312130018,-34.392744789944295,-28.381109801455118,1.1633812800072729e-05,0.0,"[-0.030599733120137237, -0.32698482969565074, 899.9071479633232, -0.002050449472233952]",-555.3555057262079,False
3.1800000000000024,-4.69106647057358e-06,4.25223033386726,50.6206017775045,0.5364208700488593,9.351125951795325e-06,0.0,1.1960653831796541e-05,3.6713254685546244,-33.53837096387692,-28.645904306239487,1.2500513311005762e-05,0.0,"[-0.08272253978884028, -0.44298353572237575, 899.8864872090725, -0.030371622833099354]",-489.38802135521115,False
3.2400000000000024,-3.4257515847465723e-06,4.454924883441343,48.54173916117029,5.1968462695454605,1.0100859804573759e-05,0.0,3.2272927926633825e-05,3.5469425813108826,-36.02178821060623,-28.751666484106448,1.2485665941458522e-05,0.0,"[0.032883549003537876, -0.39201703184864906, 899.6868315395436, 0.0664880310078198]",-433.3054929339289,False
3.3000000000000025,-1.4737895750873625e-06,4.66292111398285,46.319795786765646,4.777872167031386,1.0842548972433974e-05,0.0,3.3027849391766606e-05,3.703312105570404,-37.926038213796204,-28.554256731055027,1.2936582662497172e-05,0.0,"[0.16487253360548565, -0.39102486553409105, 899.4897227513765, -0.18037641985080813]",-370.46441963952503,False
3.3600000000000025,4.246182524751762e-07,4.882957308093411,43.97931713916892,2.8323139845343057,1.1621512346238205e-05,0.0,3.620682168125525e-05,4.220415847087773,-39.51197787721754,-28.189878246026627,1.3610713511215087e-05,0.0,"[0.17029625371808288, -0.2969107941515216, 899.6243728899124, -0.1878127830664625]",-305.12145254302243,False
3.4200000000000026,3.582577523622345e-06,5.12747959016345,41.639630561653426,1.943945538039264,1.2462742164487395e-05,0.0,5.895184238261944e-05,4.2944375126248024,-38.92955392202533,-27.910980290066455,1.4838866825930937e-05,0.0,"[0.17569546404370956, -0.38681062097835156, 899.5195523513643, -0.16585292867766727]",-243.44795986353682,False
3.4800000000000026,7.119322674124329e-06,5.394844987743233,39.339406345417814,2.0611901625956612,1.3379020882275938e-05,0.0,6.0484730065002924e-05,4.529044654018364,-37.762631243563874,-28.02420831972801,1.6134555214981038e-05,0.0,"[0.24689415568246584, -0.4147834245039703, 899.5102947237938, -0.014592831943435969]",-183.4272276143706,False
3.5400000000000027,1.0956427046622153e-05,5.669767196308919,37.10499247630357,1.0830472130339928,1.4370874651170595e-05,0.0,7.24092979591834e-05,4.405222220389944,-36.5826227527282,-27.68796586020146,1.73229894484241e-05,0.0,"[0.24727126854465092, -0.29422035253641954, 899.6428822839771, -0.06916904084965057]",-130.7422887942353,False
3.6000000000000028,1.561978558654031e-05,5.915927842934764,34.94629657791214,3.662382048773793,1.5414436724370262e-05,0.0,8.273705693515966e-05,4.06818796695213,-35.392263021164396,-27.792604813202733,1.7741950525990994e-05,0.0,"[0.008124379688148553, -0.21403043330643365, 899.7307210645413, -0.25284925925874074]",-83.99821751074134,False
3.660000000000003,2.1052774652273633e-05,6.175783504760735,32.81608153828916,1.9112270885051252,1.6482240837945028e-05,0.0,9.30372488216547e-05,4.0639351718692245,-35.68830666555082,-28.09269426397074,1.7823460577773496e-05,0.0,"[0.009810250816184697, -0.13418249893597134, 899.7487899525406, -0.1375460418380385]",-40.53138190972767,False
